K,eps_idx,eps,alpha_idx,alpha,mro_sol,solvetime,dro_feas_sol
1.0,0.0,9.999999999999999e-06,0.0,0.01,1.4157412074595532,1.075565815,1.4157412074595532
1.0,0.0,9.999999999999999e-06,1.0,0.05,1.1552693332697361,1.451193001,1.1552693332697361
1.0,1.0,2.818382931264455e-05,0.0,0.01,1.4180213751190107,1.603203919,1.4180213751190107
1.0,1.0,2.818382931264455e-05,1.0,0.05,1.155731406492996,1.595823204,1.155731406492996
1.0,2.0,7.943282347242822e-05,0.0,0.01,1.4244306277284,0.560779991,1.4244306277284
1.0,2.0,7.943282347242822e-05,1.0,0.05,1.1570376271311194,0.574867278,1.1570376271311194
1.0,3.0,0.00022387211385683378,0.0,0.01,1.4410919885007167,0.515180676,1.4410919885007167
1.0,3.0,0.00022387211385683378,1.0,0.05,1.1606793574590957,0.604441748,1.1606793574590957
1.0,4.0,0.000630957344480193,0.0,0.01,1.4838294079167784,0.538390855,1.4838294079167784
1.0,4.0,0.000630957344480193,1.0,0.05,1.170426906153968,0.568257166,1.170426906153968
1.0,0.0,0.001,0.0,0.01,1.520968023658328,0.742064258,1.520968023658328
1.0,0.0,0.001,1.0,0.05,1.178554119000749,0.749312653,1.178554119000749
1.0,0.0,0.001,2.0,0.1,1.0696325199206667,0.686666165,1.0696325199206667
1.0,1.0,0.0175,0.0,0.01,2.9028418351039735,0.622278253,2.9028418351039735
1.0,1.0,0.0175,1.0,0.05,1.4901609540267606,0.704553555,1.4901609540267606
1.0,1.0,0.0175,2.0,0.1,1.2336260148613842,0.675569742,1.2336260148613842
1.0,2.0,0.034,0.0,0.01,4.0421872577519355,0.737278661,4.0421872577519355
1.0,2.0,0.034,1.0,0.05,1.779737062943806,0.707156717,1.779737062943806
1.0,2.0,0.034,2.0,0.1,1.384977316331112,0.675447294,1.384977316331112
1.0,3.0,0.0505,0.0,0.01,4.919698596487471,0.697452263,4.919698596487471
1.0,3.0,0.0505,1.0,0.05,2.0572580576343693,0.707492172,2.0572580576343693
1.0,3.0,0.0505,2.0,0.1,1.5311368752577956,0.669202739,1.5311368752577956
1.0,4.0,0.067,0.0,0.01,5.703348137427831,0.726331549,5.703348137427831
1.0,4.0,0.067,1.0,0.05,2.3272089904887605,0.743429097,2.3272089904887605
1.0,4.0,0.067,2.0,0.1,1.6723738396553658,0.641612045,1.6723738396553658
